"","Time_Interval","number_of_pickups","wDay","bikes_pickups","Rain.x","hour","Rain.y","Rain"
"366",2014-07-04 20:45:00,20,"weekend",16,0,"20:45",0,"0"
"367",2014-07-04 21:00:00,24,"weekend",27,1,"21:00",1,"1"
"368",2014-07-04 21:15:00,35,"weekend",34,1,"21:15",1,"1"
"369",2014-07-04 21:30:00,42,"weekend",10,1,"21:30",1,"1"
"370",2014-07-04 21:45:00,45,"weekend",39,1,"21:45",1,"1"
"371",2014-07-04 22:00:00,39,"weekend",76,1,"22:00",1,"1"
"372",2014-07-04 22:15:00,31,"weekend",54,1,"22:15",1,"1"
"373",2014-07-04 22:30:00,34,"weekend",41,1,"22:30",1,"1"
"374",2014-07-04 22:45:00,42,"weekend",44,1,"22:45",1,"1"
"375",2014-07-04 23:00:00,34,"weekend",25,1,"23:00",1,"1"
"376",2014-07-04 23:15:00,34,"weekend",17,1,"23:15",1,"1"
"377",2014-07-04 23:30:00,26,"weekend",14,1,"23:30",1,"1"
"378",2014-07-04 23:45:00,10,"weekend",14,1,"23:45",1,"1"
"379",2014-07-05 00:00:00,9,"weekend",14,1,"00:00",1,"1"
"380",2014-07-05 00:15:00,11,"weekend",9,1,"00:15",1,"1"
"381",2014-07-05 00:30:00,10,"weekend",5,1,"00:30",1,"1"
"382",2014-07-05 00:45:00,6,"weekend",12,1,"00:45",1,"1"
"383",2014-07-05 01:00:00,7,"weekend",7,1,"01:00",1,"1"
"384",2014-07-05 01:15:00,11,"weekend",2,1,"01:15",1,"1"
"385",2014-07-05 01:30:00,4,"weekend",3,1,"01:30",1,"1"
"386",2014-07-05 01:45:00,5,"weekend",3,1,"01:45",1,"1"
"387",2014-07-05 02:00:00,4,"weekend",4,0,"02:00",0,"0"
"388",2014-07-05 02:15:00,3,"weekend",4,0,"02:15",0,"0"
"389",2014-07-05 02:30:00,2,"weekend",3,0,"02:30",0,"0"
"390",2014-07-05 02:45:00,5,"weekend",2,0,"02:45",0,"0"
"391",2014-07-05 03:00:00,2,"weekend",1,1,"03:00",1,"1"
"392",2014-07-05 03:15:00,4,"weekend",3,1,"03:15",1,"1"
"393",2014-07-05 03:30:00,4,"weekend",47,1,"03:30",1,"1"
"394",2014-07-05 03:45:00,3,"weekend",47,1,"03:45",1,"1"
"395",2014-07-05 04:00:00,3,"weekend",3,0,"04:00",0,"0"
"396",2014-07-05 04:45:00,3,"weekend",1,0,"04:45",0,"0"
"397",2014-07-05 05:00:00,3,"weekend",5,0,"05:00",0,"0"
"398",2014-07-05 05:15:00,3,"weekend",1,0,"05:15",0,"0"
"399",2014-07-05 05:45:00,1,"weekend",1,0,"05:45",0,"0"
"400",2014-07-05 06:00:00,1,"weekend",2,0,"06:00",0,"0"
"401",2014-07-05 06:15:00,1,"weekend",4,0,"06:15",0,"0"
"402",2014-07-05 06:30:00,2,"weekend",3,0,"06:30",0,"0"
"403",2014-07-05 06:45:00,2,"weekend",3,0,"06:45",0,"0"
"404",2014-07-05 07:00:00,5,"weekend",6,0,"07:00",0,"0"
"405",2014-07-05 07:15:00,3,"weekend",3,0,"07:15",0,"0"
"406",2014-07-05 07:30:00,5,"weekend",12,0,"07:30",0,"0"
"407",2014-07-05 07:45:00,3,"weekend",8,0,"07:45",0,"0"
"408",2014-07-05 08:00:00,2,"weekend",16,0,"08:00",0,"0"
"409",2014-07-05 08:15:00,8,"weekend",15,0,"08:15",0,"0"
"410",2014-07-05 08:30:00,7,"weekend",19,0,"08:30",0,"0"
"411",2014-07-05 08:45:00,4,"weekend",26,0,"08:45",0,"0"
"412",2014-07-05 09:00:00,5,"weekend",24,0,"09:00",0,"0"
"413",2014-07-05 09:15:00,8,"weekend",27,0,"09:15",0,"0"
"414",2014-07-05 09:30:00,8,"weekend",27,0,"09:30",0,"0"
"415",2014-07-05 09:45:00,8,"weekend",41,0,"09:45",0,"0"
"416",2014-07-05 10:00:00,9,"weekend",36,0,"10:00",0,"0"
"417",2014-07-05 10:15:00,6,"weekend",44,0,"10:15",0,"0"
"418",2014-07-05 10:30:00,6,"weekend",32,0,"10:30",0,"0"
"419",2014-07-05 10:45:00,11,"weekend",47,0,"10:45",0,"0"
"420",2014-07-05 11:00:00,10,"weekend",66,0,"11:00",0,"0"
"421",2014-07-05 11:15:00,7,"weekend",51,0,"11:15",0,"0"
"422",2014-07-05 11:30:00,8,"weekend",61,0,"11:30",0,"0"
"423",2014-07-05 11:45:00,13,"weekend",64,0,"11:45",0,"0"
"424",2014-07-05 12:00:00,9,"weekend",62,0,"12:00",0,"0"
"425",2014-07-05 12:15:00,7,"weekend",68,0,"12:15",0,"0"
"426",2014-07-05 12:30:00,13,"weekend",58,0,"12:30",0,"0"
"427",2014-07-05 12:45:00,4,"weekend",88,0,"12:45",0,"0"
"428",2014-07-05 13:00:00,9,"weekend",71,0,"13:00",0,"0"
"429",2014-07-05 13:15:00,12,"weekend",60,0,"13:15",0,"0"
"430",2014-07-05 13:30:00,12,"weekend",77,0,"13:30",0,"0"
"431",2014-07-05 13:45:00,9,"weekend",65,0,"13:45",0,"0"
"432",2014-07-05 14:00:00,13,"weekend",85,0,"14:00",0,"0"
"433",2014-07-05 14:15:00,10,"weekend",66,0,"14:15",0,"0"
"434",2014-07-05 14:30:00,9,"weekend",75,0,"14:30",0,"0"
"435",2014-07-05 14:45:00,21,"weekend",75,0,"14:45",0,"0"
"436",2014-07-05 15:00:00,12,"weekend",74,0,"15:00",0,"0"
"437",2014-07-05 15:15:00,15,"weekend",70,0,"15:15",0,"0"
"438",2014-07-05 15:30:00,10,"weekend",82,0,"15:30",0,"0"
"439",2014-07-05 15:45:00,10,"weekend",100,0,"15:45",0,"0"
"440",2014-07-05 16:00:00,12,"weekend",80,0,"16:00",0,"0"
"441",2014-07-05 16:15:00,17,"weekend",70,0,"16:15",0,"0"
"442",2014-07-05 16:30:00,9,"weekend",97,0,"16:30",0,"0"
"443",2014-07-05 16:45:00,18,"weekend",80,0,"16:45",0,"0"
"444",2014-07-05 17:00:00,11,"weekend",89,0,"17:00",0,"0"
"445",2014-07-05 17:15:00,12,"weekend",58,0,"17:15",0,"0"
"446",2014-07-05 17:30:00,14,"weekend",74,0,"17:30",0,"0"
"447",2014-07-05 17:45:00,17,"weekend",61,0,"17:45",0,"0"
"448",2014-07-05 18:00:00,17,"weekend",52,0,"18:00",0,"0"
"449",2014-07-05 18:15:00,11,"weekend",84,0,"18:15",0,"0"
"450",2014-07-05 18:30:00,12,"weekend",50,0,"18:30",0,"0"
"451",2014-07-05 18:45:00,14,"weekend",65,0,"18:45",0,"0"
"452",2014-07-05 19:00:00,12,"weekend",69,0,"19:00",0,"0"
"453",2014-07-05 19:15:00,12,"weekend",48,0,"19:15",0,"0"
"454",2014-07-05 19:30:00,11,"weekend",58,0,"19:30",0,"0"
"455",2014-07-05 19:45:00,14,"weekend",49,0,"19:45",0,"0"
"456",2014-07-05 20:00:00,30,"weekend",52,0,"20:00",0,"0"
"457",2014-07-05 20:15:00,10,"weekend",56,0,"20:15",0,"0"
"458",2014-07-05 20:30:00,5,"weekend",56,0,"20:30",0,"0"
"459",2014-07-05 20:45:00,7,"weekend",45,0,"20:45",0,"0"
"460",2014-07-05 21:00:00,14,"weekend",40,0,"21:00",0,"0"
"461",2014-07-05 21:15:00,16,"weekend",31,0,"21:15",0,"0"
"462",2014-07-05 21:30:00,13,"weekend",34,0,"21:30",0,"0"
"463",2014-07-05 21:45:00,17,"weekend",31,0,"21:45",0,"0"
"464",2014-07-05 22:00:00,14,"weekend",31,0,"22:00",0,"0"
"465",2014-07-05 22:15:00,16,"weekend",17,0,"22:15",0,"0"
"466",2014-07-05 22:30:00,10,"weekend",21,0,"22:30",0,"0"
"467",2014-07-05 22:45:00,7,"weekend",16,0,"22:45",0,"0"
"468",2014-07-05 23:00:00,9,"weekend",25,0,"23:00",0,"0"
"469",2014-07-05 23:15:00,9,"weekend",18,0,"23:15",0,"0"
"470",2014-07-05 23:30:00,10,"weekend",8,0,"23:30",0,"0"
"471",2014-07-05 23:45:00,5,"weekend",18,0,"23:45",0,"0"
"472",2014-07-06 00:00:00,5,"weekend",9,0,"00:00",0,"0"
"473",2014-07-06 00:15:00,9,"weekend",7,0,"00:15",0,"0"
"474",2014-07-06 00:30:00,5,"weekend",4,0,"00:30",0,"0"
"475",2014-07-06 00:45:00,4,"weekend",7,0,"00:45",0,"0"
"476",2014-07-06 01:00:00,5,"weekend",8,0,"01:00",0,"0"
"477",2014-07-06 01:15:00,2,"weekend",6,0,"01:15",0,"0"
"478",2014-07-06 01:30:00,4,"weekend",2,0,"01:30",0,"0"
"479",2014-07-06 01:45:00,4,"weekend",5,0,"01:45",0,"0"
"480",2014-07-06 02:00:00,2,"weekend",3,0,"02:00",0,"0"
"481",2014-07-06 02:15:00,8,"weekend",4,0,"02:15",0,"0"
"482",2014-07-06 02:30:00,3,"weekend",6,0,"02:30",0,"0"
"483",2014-07-06 02:45:00,7,"weekend",3,0,"02:45",0,"0"
"484",2014-07-06 03:00:00,3,"weekend",47,0,"03:00",0,"0"
"485",2014-07-06 03:15:00,2,"weekend",2,0,"03:15",0,"0"
"486",2014-07-06 03:30:00,2,"weekend",47,0,"03:30",0,"0"
"487",2014-07-06 03:45:00,3,"weekend",2,0,"03:45",0,"0"
"488",2014-07-06 04:00:00,3,"weekend",47,0,"04:00",0,"0"
"489",2014-07-06 04:15:00,1,"weekend",47,0,"04:15",0,"0"
"490",2014-07-06 04:30:00,2,"weekend",3,0,"04:30",0,"0"
"491",2014-07-06 05:00:00,3,"weekend",4,0,"05:00",0,"0"
"492",2014-07-06 05:15:00,3,"weekend",1,0,"05:15",0,"0"
"493",2014-07-06 05:30:00,3,"weekend",1,0,"05:30",0,"0"
"494",2014-07-06 06:15:00,3,"weekend",47,0,"06:15",0,"0"
"495",2014-07-06 06:30:00,4,"weekend",1,0,"06:30",0,"0"
"496",2014-07-06 06:45:00,3,"weekend",4,0,"06:45",0,"0"
"497",2014-07-06 07:00:00,2,"weekend",3,0,"07:00",0,"0"
"498",2014-07-06 07:15:00,2,"weekend",10,0,"07:15",0,"0"
"499",2014-07-06 07:30:00,4,"weekend",9,0,"07:30",0,"0"
"500",2014-07-06 07:45:00,2,"weekend",15,0,"07:45",0,"0"
"501",2014-07-06 08:00:00,6,"weekend",21,0,"08:00",0,"0"
"502",2014-07-06 08:15:00,5,"weekend",10,0,"08:15",0,"0"
"503",2014-07-06 08:30:00,3,"weekend",16,0,"08:30",0,"0"
"504",2014-07-06 08:45:00,4,"weekend",21,0,"08:45",0,"0"
"505",2014-07-06 09:00:00,8,"weekend",16,0,"09:00",0,"0"
"506",2014-07-06 09:15:00,5,"weekend",24,0,"09:15",0,"0"
"507",2014-07-06 09:30:00,8,"weekend",24,0,"09:30",0,"0"
"508",2014-07-06 09:45:00,9,"weekend",32,0,"09:45",0,"0"
"509",2014-07-06 10:00:00,8,"weekend",34,0,"10:00",0,"0"
"510",2014-07-06 10:15:00,11,"weekend",38,0,"10:15",0,"0"
"511",2014-07-06 10:30:00,7,"weekend",30,0,"10:30",0,"0"
"512",2014-07-06 10:45:00,10,"weekend",54,0,"10:45",0,"0"
"513",2014-07-06 11:00:00,7,"weekend",48,0,"11:00",0,"0"
"514",2014-07-06 11:15:00,10,"weekend",59,0,"11:15",0,"0"
"515",2014-07-06 11:30:00,8,"weekend",76,0,"11:30",0,"0"
"516",2014-07-06 11:45:00,11,"weekend",57,0,"11:45",0,"0"
"517",2014-07-06 12:00:00,7,"weekend",62,0,"12:00",0,"0"
"518",2014-07-06 12:15:00,11,"weekend",61,0,"12:15",0,"0"
"519",2014-07-06 12:30:00,14,"weekend",72,0,"12:30",0,"0"
"520",2014-07-06 12:45:00,11,"weekend",64,0,"12:45",0,"0"
"521",2014-07-06 13:00:00,12,"weekend",81,0,"13:00",0,"0"
"522",2014-07-06 13:15:00,17,"weekend",79,0,"13:15",0,"0"
"523",2014-07-06 13:30:00,13,"weekend",63,0,"13:30",0,"0"
"524",2014-07-06 13:45:00,9,"weekend",57,0,"13:45",0,"0"
"525",2014-07-06 14:00:00,15,"weekend",71,0,"14:00",0,"0"
"526",2014-07-06 14:15:00,12,"weekend",81,0,"14:15",0,"0"
"527",2014-07-06 14:30:00,7,"weekend",86,0,"14:30",0,"0"
"528",2014-07-06 14:45:00,15,"weekend",103,0,"14:45",0,"0"
"529",2014-07-06 15:00:00,7,"weekend",72,0,"15:00",0,"0"
"530",2014-07-06 15:15:00,13,"weekend",95,0,"15:15",0,"0"
"531",2014-07-06 15:30:00,15,"weekend",96,0,"15:30",0,"0"
"532",2014-07-06 15:45:00,9,"weekend",90,0,"15:45",0,"0"
"533",2014-07-06 16:00:00,15,"weekend",105,0,"16:00",0,"0"
"534",2014-07-06 16:15:00,15,"weekend",92,0,"16:15",0,"0"
"535",2014-07-06 16:30:00,20,"weekend",82,0,"16:30",0,"0"
"536",2014-07-06 16:45:00,15,"weekend",108,0,"16:45",0,"0"
"537",2014-07-06 17:00:00,8,"weekend",97,0,"17:00",0,"0"
"538",2014-07-06 17:15:00,14,"weekend",70,0,"17:15",0,"0"
"539",2014-07-06 17:30:00,11,"weekend",75,0,"17:30",0,"0"
"540",2014-07-06 17:45:00,9,"weekend",92,0,"17:45",0,"0"
"541",2014-07-06 18:00:00,14,"weekend",74,0,"18:00",0,"0"
"542",2014-07-06 18:15:00,11,"weekend",56,0,"18:15",0,"0"
"543",2014-07-06 18:30:00,10,"weekend",72,0,"18:30",0,"0"
"544",2014-07-06 18:45:00,13,"weekend",86,0,"18:45",0,"0"
"545",2014-07-06 19:00:00,16,"weekend",60,0,"19:00",0,"0"
"546",2014-07-06 19:15:00,6,"weekend",60,0,"19:15",0,"0"
"547",2014-07-06 19:30:00,11,"weekend",62,0,"19:30",0,"0"
"548",2014-07-06 19:45:00,13,"weekend",56,0,"19:45",0,"0"
"549",2014-07-06 20:00:00,11,"weekend",65,0,"20:00",0,"0"
"550",2014-07-06 20:15:00,13,"weekend",46,0,"20:15",0,"0"
"551",2014-07-06 20:30:00,9,"weekend",46,0,"20:30",0,"0"
"552",2014-07-06 20:45:00,8,"weekend",49,0,"20:45",0,"0"
"553",2014-07-06 21:00:00,9,"weekend",34,0,"21:00",0,"0"
"554",2014-07-06 21:15:00,5,"weekend",35,0,"21:15",0,"0"
"555",2014-07-06 21:30:00,12,"weekend",35,0,"21:30",0,"0"
"556",2014-07-06 21:45:00,16,"weekend",22,0,"21:45",0,"0"
"557",2014-07-06 22:00:00,6,"weekend",32,0,"22:00",0,"0"
"558",2014-07-06 22:15:00,10,"weekend",20,0,"22:15",0,"0"
"559",2014-07-06 22:30:00,3,"weekend",27,0,"22:30",0,"0"
"560",2014-07-06 22:45:00,5,"weekend",15,0,"22:45",0,"0"
"561",2014-07-06 23:00:00,4,"weekend",17,0,"23:00",0,"0"
"562",2014-07-06 23:15:00,6,"weekend",18,0,"23:15",0,"0"
"563",2014-07-06 23:30:00,7,"weekend",6,0,"23:30",0,"0"
"564",2014-07-06 23:45:00,6,"weekend",10,0,"23:45",0,"0"
"565",2014-07-07 00:00:00,1,"weekday",5,0,"00:00",0,"0"
"566",2014-07-07 00:15:00,3,"weekday",5,0,"00:15",0,"0"
"567",2014-07-07 00:30:00,2,"weekday",3,0,"00:30",0,"0"
"568",2014-07-07 00:45:00,2,"weekday",3,0,"00:45",0,"0"
"569",2014-07-07 01:15:00,2,"weekday",5,0,"01:15",0,"0"
"570",2014-07-07 01:45:00,4,"weekday",2,0,"01:45",0,"0"
"571",2014-07-07 02:45:00,1,"weekday",47,0,"02:45",0,"0"
"572",2014-07-07 03:00:00,2,"weekday",47,0,"03:00",0,"0"
"573",2014-07-07 03:15:00,5,"weekday",47,0,"03:15",0,"0"
"574",2014-07-07 03:30:00,3,"weekday",3,0,"03:30",0,"0"
"575",2014-07-07 03:45:00,9,"weekday",7,0,"03:45",0,"0"
"576",2014-07-07 04:00:00,5,"weekday",3,0,"04:00",0,"0"
"577",2014-07-07 04:15:00,11,"weekday",4,0,"04:15",0,"0"
"578",2014-07-07 04:30:00,6,"weekday",47,0,"04:30",0,"0"
"579",2014-07-07 04:45:00,4,"weekday",1,0,"04:45",0,"0"
"580",2014-07-07 05:00:00,5,"weekday",1,0,"05:00",0,"0"
"581",2014-07-07 05:15:00,7,"weekday",3,0,"05:15",0,"0"
"582",2014-07-07 05:30:00,14,"weekday",5,0,"05:30",0,"0"
"583",2014-07-07 05:45:00,12,"weekday",7,0,"05:45",0,"0"
"584",2014-07-07 06:00:00,6,"weekday",14,0,"06:00",0,"0"
"585",2014-07-07 06:15:00,9,"weekday",25,0,"06:15",0,"0"
"586",2014-07-07 06:30:00,14,"weekday",28,0,"06:30",0,"0"
"587",2014-07-07 06:45:00,18,"weekday",27,0,"06:45",0,"0"
"588",2014-07-07 07:00:00,18,"weekday",27,0,"07:00",0,"0"
"589",2014-07-07 07:15:00,20,"weekday",58,0,"07:15",0,"0"
"590",2014-07-07 07:30:00,16,"weekday",51,0,"07:30",0,"0"
"591",2014-07-07 07:45:00,16,"weekday",58,0,"07:45",0,"0"
"592",2014-07-07 08:00:00,7,"weekday",62,0,"08:00",0,"0"
"593",2014-07-07 08:15:00,18,"weekday",84,0,"08:15",0,"0"
"594",2014-07-07 08:30:00,22,"weekday",113,0,"08:30",0,"0"
"595",2014-07-07 08:45:00,9,"weekday",93,0,"08:45",0,"0"
"596",2014-07-07 09:00:00,9,"weekday",87,0,"09:00",0,"0"
"597",2014-07-07 09:15:00,10,"weekday",68,0,"09:15",0,"0"
"598",2014-07-07 09:30:00,9,"weekday",51,0,"09:30",0,"0"
"599",2014-07-07 09:45:00,10,"weekday",36,0,"09:45",0,"0"
"600",2014-07-07 10:00:00,13,"weekday",35,0,"10:00",0,"0"
"601",2014-07-07 10:15:00,13,"weekday",26,0,"10:15",0,"0"
"602",2014-07-07 10:30:00,14,"weekday",24,0,"10:30",0,"0"
"603",2014-07-07 10:45:00,12,"weekday",37,0,"10:45",0,"0"
"604",2014-07-07 11:00:00,16,"weekday",25,0,"11:00",0,"0"
"605",2014-07-07 11:15:00,13,"weekday",25,0,"11:15",0,"0"
"606",2014-07-07 11:30:00,9,"weekday",35,0,"11:30",0,"0"
"607",2014-07-07 11:45:00,14,"weekday",40,0,"11:45",0,"0"
"608",2014-07-07 12:00:00,14,"weekday",58,0,"12:00",0,"0"
"609",2014-07-07 12:15:00,14,"weekday",43,0,"12:15",0,"0"
"610",2014-07-07 12:30:00,18,"weekday",55,0,"12:30",0,"0"
"611",2014-07-07 12:45:00,22,"weekday",57,0,"12:45",0,"0"
"612",2014-07-07 13:00:00,14,"weekday",59,0,"13:00",0,"0"
"613",2014-07-07 13:15:00,18,"weekday",54,0,"13:15",0,"0"
"614",2014-07-07 13:30:00,22,"weekday",43,0,"13:30",0,"0"
"615",2014-07-07 13:45:00,22,"weekday",53,0,"13:45",0,"0"
"616",2014-07-07 14:00:00,12,"weekday",48,0,"14:00",0,"0"
"617",2014-07-07 14:15:00,20,"weekday",47,0,"14:15",0,"0"
"618",2014-07-07 14:30:00,18,"weekday",40,0,"14:30",0,"0"
"619",2014-07-07 14:45:00,27,"weekday",33,0,"14:45",0,"0"
"620",2014-07-07 15:00:00,29,"weekday",40,0,"15:00",0,"0"
"621",2014-07-07 15:15:00,21,"weekday",47,0,"15:15",0,"0"
"622",2014-07-07 15:30:00,21,"weekday",51,0,"15:30",0,"0"
"623",2014-07-07 15:45:00,32,"weekday",50,0,"15:45",0,"0"
"624",2014-07-07 16:00:00,41,"weekday",63,0,"16:00",0,"0"
"625",2014-07-07 16:15:00,35,"weekday",50,0,"16:15",0,"0"
"626",2014-07-07 16:30:00,31,"weekday",73,0,"16:30",0,"0"
"627",2014-07-07 16:45:00,29,"weekday",70,0,"16:45",0,"0"
"628",2014-07-07 17:00:00,30,"weekday",145,0,"17:00",0,"0"
"629",2014-07-07 17:15:00,43,"weekday",171,0,"17:15",0,"0"
"630",2014-07-07 17:30:00,33,"weekday",201,0,"17:30",0,"0"
"631",2014-07-07 17:45:00,32,"weekday",162,0,"17:45",0,"0"
"632",2014-07-07 18:00:00,25,"weekday",174,0,"18:00",0,"0"
"633",2014-07-07 18:15:00,24,"weekday",160,0,"18:15",0,"0"
"634",2014-07-07 18:30:00,37,"weekday",149,0,"18:30",0,"0"
"635",2014-07-07 18:45:00,26,"weekday",120,0,"18:45",0,"0"
"636",2014-07-07 19:00:00,27,"weekday",128,0,"19:00",0,"0"
"637",2014-07-07 19:15:00,26,"weekday",100,0,"19:15",0,"0"
"638",2014-07-07 19:30:00,34,"weekday",74,0,"19:30",0,"0"
"639",2014-07-07 19:45:00,30,"weekday",90,0,"19:45",0,"0"
"640",2014-07-07 20:00:00,22,"weekday",90,0,"20:00",0,"0"
"641",2014-07-07 20:15:00,17,"weekday",89,0,"20:15",0,"0"
"642",2014-07-07 20:30:00,22,"weekday",80,0,"20:30",0,"0"
"643",2014-07-07 20:45:00,28,"weekday",58,0,"20:45",0,"0"
"644",2014-07-07 21:00:00,23,"weekday",48,0,"21:00",0,"0"
"645",2014-07-07 21:15:00,25,"weekday",57,0,"21:15",0,"0"
"646",2014-07-07 21:30:00,21,"weekday",46,0,"21:30",0,"0"
"647",2014-07-07 21:45:00,18,"weekday",29,0,"21:45",0,"0"
"648",2014-07-07 22:00:00,18,"weekday",39,0,"22:00",0,"0"
"649",2014-07-07 22:15:00,13,"weekday",37,0,"22:15",0,"0"
"650",2014-07-07 22:30:00,13,"weekday",29,0,"22:30",0,"0"
"651",2014-07-07 22:45:00,11,"weekday",22,0,"22:45",0,"0"
"652",2014-07-07 23:00:00,5,"weekday",16,0,"23:00",0,"0"
"653",2014-07-07 23:15:00,9,"weekday",8,0,"23:15",0,"0"
"654",2014-07-07 23:30:00,4,"weekday",13,0,"23:30",0,"0"
"655",2014-07-07 23:45:00,1,"weekday",4,0,"23:45",0,"0"
"656",2014-07-08 00:00:00,3,"weekday",9,0,"00:00",0,"0"
"657",2014-07-08 00:15:00,4,"weekday",8,0,"00:15",0,"0"
"658",2014-07-08 00:30:00,3,"weekday",4,0,"00:30",0,"0"
"659",2014-07-08 00:45:00,4,"weekday",3,0,"00:45",0,"0"
"660",2014-07-08 01:00:00,1,"weekday",4,0,"01:00",0,"0"
"661",2014-07-08 01:15:00,2,"weekday",47,0,"01:15",0,"0"
"662",2014-07-08 01:45:00,2,"weekday",47,0,"01:45",0,"0"
"663",2014-07-08 02:15:00,2,"weekday",1,0,"02:15",0,"0"
"664",2014-07-08 02:30:00,4,"weekday",47,0,"02:30",0,"0"
"665",2014-07-08 02:45:00,2,"weekday",1,0,"02:45",0,"0"
"666",2014-07-08 03:00:00,4,"weekday",47,0,"03:00",0,"0"
"667",2014-07-08 03:15:00,3,"weekday",47,0,"03:15",0,"0"
"668",2014-07-08 03:45:00,1,"weekday",47,0,"03:45",0,"0"
"669",2014-07-08 04:00:00,2,"weekday",1,1,"04:00",1,"1"
"670",2014-07-08 04:15:00,4,"weekday",1,1,"04:15",1,"1"
"671",2014-07-08 04:30:00,5,"weekday",47,1,"04:30",1,"1"
"672",2014-07-08 04:45:00,9,"weekday",4,1,"04:45",1,"1"
"673",2014-07-08 05:00:00,9,"weekday",2,1,"05:00",1,"1"
"674",2014-07-08 05:15:00,12,"weekday",4,1,"05:15",1,"1"
"675",2014-07-08 05:30:00,20,"weekday",2,1,"05:30",1,"1"
"676",2014-07-08 05:45:00,16,"weekday",11,1,"05:45",1,"1"
"677",2014-07-08 06:00:00,15,"weekday",12,1,"06:00",1,"1"
"678",2014-07-08 06:15:00,20,"weekday",27,1,"06:15",1,"1"
"679",2014-07-08 06:30:00,15,"weekday",31,1,"06:30",1,"1"
"680",2014-07-08 06:45:00,19,"weekday",37,1,"06:45",1,"1"
"681",2014-07-08 07:00:00,25,"weekday",37,0,"07:00",0,"0"
"682",2014-07-08 07:15:00,22,"weekday",47,0,"07:15",0,"0"
"683",2014-07-08 07:30:00,22,"weekday",61,0,"07:30",0,"0"
"684",2014-07-08 07:45:00,23,"weekday",73,0,"07:45",0,"0"
"685",2014-07-08 08:00:00,27,"weekday",73,0,"08:00",0,"0"
"686",2014-07-08 08:15:00,25,"weekday",87,0,"08:15",0,"0"
"687",2014-07-08 08:30:00,19,"weekday",101,0,"08:30",0,"0"
"688",2014-07-08 08:45:00,20,"weekday",90,0,"08:45",0,"0"
"689",2014-07-08 09:00:00,19,"weekday",97,0,"09:00",0,"0"
"690",2014-07-08 09:15:00,22,"weekday",69,0,"09:15",0,"0"
"691",2014-07-08 09:30:00,21,"weekday",55,0,"09:30",0,"0"
"692",2014-07-08 09:45:00,24,"weekday",52,0,"09:45",0,"0"
"693",2014-07-08 10:00:00,16,"weekday",53,0,"10:00",0,"0"
"694",2014-07-08 10:15:00,17,"weekday",30,0,"10:15",0,"0"
"695",2014-07-08 10:30:00,24,"weekday",38,0,"10:30",0,"0"
"696",2014-07-08 10:45:00,12,"weekday",36,0,"10:45",0,"0"
"697",2014-07-08 11:00:00,29,"weekday",22,0,"11:00",0,"0"
"698",2014-07-08 11:15:00,22,"weekday",29,0,"11:15",0,"0"
"699",2014-07-08 11:30:00,12,"weekday",28,0,"11:30",0,"0"
"700",2014-07-08 11:45:00,18,"weekday",33,0,"11:45",0,"0"
"701",2014-07-08 12:00:00,25,"weekday",51,0,"12:00",0,"0"
"702",2014-07-08 12:15:00,21,"weekday",46,0,"12:15",0,"0"
"703",2014-07-08 12:30:00,24,"weekday",33,0,"12:30",0,"0"
"704",2014-07-08 12:45:00,17,"weekday",48,0,"12:45",0,"0"
"705",2014-07-08 13:00:00,23,"weekday",59,0,"13:00",0,"0"
"706",2014-07-08 13:15:00,22,"weekday",52,0,"13:15",0,"0"
"707",2014-07-08 13:30:00,28,"weekday",51,0,"13:30",0,"0"
"708",2014-07-08 13:45:00,15,"weekday",39,0,"13:45",0,"0"
"709",2014-07-08 14:00:00,23,"weekday",57,0,"14:00",0,"0"
"710",2014-07-08 14:15:00,36,"weekday",36,0,"14:15",0,"0"
"711",2014-07-08 14:30:00,30,"weekday",48,0,"14:30",0,"0"
"712",2014-07-08 14:45:00,33,"weekday",39,0,"14:45",0,"0"
"713",2014-07-08 15:00:00,43,"weekday",48,0,"15:00",0,"0"
"714",2014-07-08 15:15:00,34,"weekday",50,0,"15:15",0,"0"
"715",2014-07-08 15:30:00,49,"weekday",46,0,"15:30",0,"0"
"716",2014-07-08 15:45:00,42,"weekday",46,0,"15:45",0,"0"
"717",2014-07-08 16:00:00,32,"weekday",75,0,"16:00",0,"0"
"718",2014-07-08 16:15:00,42,"weekday",55,0,"16:15",0,"0"
"719",2014-07-08 16:30:00,48,"weekday",80,0,"16:30",0,"0"
"720",2014-07-08 16:45:00,48,"weekday",106,0,"16:45",0,"0"
"721",2014-07-08 17:00:00,61,"weekday",142,0,"17:00",0,"0"
"722",2014-07-08 17:15:00,72,"weekday",142,0,"17:15",0,"0"
"723",2014-07-08 17:30:00,66,"weekday",152,0,"17:30",0,"0"
"724",2014-07-08 17:45:00,49,"weekday",146,0,"17:45",0,"0"
"725",2014-07-08 18:00:00,48,"weekday",186,0,"18:00",0,"0"
"726",2014-07-08 18:15:00,37,"weekday",189,0,"18:15",0,"0"
"727",2014-07-08 18:30:00,44,"weekday",156,0,"18:30",0,"0"
"728",2014-07-08 18:45:00,36,"weekday",126,0,"18:45",0,"0"
"729",2014-07-08 19:00:00,45,"weekday",121,0,"19:00",0,"0"
"730",2014-07-08 19:15:00,48,"weekday",94,0,"19:15",0,"0"
"731",2014-07-08 19:30:00,37,"weekday",94,0,"19:30",0,"0"
"732",2014-07-08 19:45:00,34,"weekday",108,0,"19:45",0,"0"
